NM_B1_1
      Zeit;Beschleuni;Beschleuni;Beschleuni;Beschleuni;Beschleuni;Beschleuni;Beschleuni;Beschleuni;Beschleuni;Beschleuni;Beschleuni;Beschleuni;Beschleuni;Beschleuni;Beschleuni;
         s;      m/s2;      m/s2;      m/s2;      m/s2;      m/s2;      m/s2;      m/s2;      m/s2;      m/s2;      m/s2;      m/s2;      m/s2;      m/s2;      m/s2;      m/s2;
   X-Achse;   1.Kanal;   2.Kanal;   3.Kanal;   4.Kanal;   5.Kanal;   6.Kanal;   7.Kanal;   8.Kanal;   9.Kanal;  10.Kanal;  11.Kanal;  12.Kanal;  13.Kanal;  14.Kanal;  15.Kanal;
35.1493;0.0306;0.0059;0.3754;0.0401;0.0075;0.6478;0.0153;0.0180;0.7866;0.0121;0.0120;0.6758;-0.0472;-0.0056;0.3953;
35.1542;0.0284;0.0094;0.3620;0.0389;0.0109;0.6182;0.0145;0.0177;0.7591;0.0108;0.0130;0.6520;-0.0475;-0.0039;0.3775;
35.1590;0.0272;0.0101;0.3357;0.0364;0.0121;0.5777;0.0139;0.0180;0.7129;0.0096;0.0157;0.6062;-0.0454;-0.0030;0.3479;
35.1639;0.0245;0.0049;0.3058;0.0353;0.0110;0.5203;0.0137;0.0201;0.6447;0.0076;0.0176;0.5470;-0.0436;-0.0058;0.3123;
35.1688;0.0217;0.0050;0.2664;0.0333;0.0109;0.4464;0.0142;0.0146;0.5574;0.0058;0.0161;0.4753;-0.0413;-0.0045;0.2728;
35.1737;0.0185;0.0037;0.2135;0.0306;0.0124;0.3609;0.0137;0.0140;0.4595;0.0039;0.0148;0.3901;-0.0372;-0.0077;0.2259;
35.1786;0.0155;0.0047;0.1537;0.0292;0.0169;0.2596;0.0144;0.0161;0.3516;0.0031;0.0159;0.2977;-0.0328;-0.0074;0.1681;
35.1835;0.0122;0.0068;0.0906;0.0282;0.0157;0.1527;0.0177;0.0119;0.2304;0.0029;0.0185;0.1956;-0.0286;-0.0025;0.1146;
35.1883;0.0107;0.0006;0.0296;0.0256;0.0143;0.0397;0.0196;0.0105;0.1019;0.0024;0.0201;0.0902;-0.0212;-0.0068;0.0569;
35.1932;0.0091;0.0003;-0.0365;0.0249;0.0158;-0.0703;0.0219;0.0086;-0.0271;0.0026;0.0199;-0.0219;-0.0153;-0.0066;-0.0035;
35.1981;0.0069;0.0019;-0.1023;0.0237;0.0190;-0.1788;0.0248;0.0078;-0.1496;0.0010;0.0194;-0.1329;-0.0083;-0.0077;-0.0743;
35.2030;0.0033;-0.0031;-0.1634;0.0226;0.0208;-0.2800;0.0250;0.0086;-0.2697;0.0005;0.0192;-0.2425;-0.0031;-0.0117;-0.1401;
35.2079;0.0011;-0.0028;-0.2118;0.0203;0.0193;-0.3752;0.0275;0.0039;-0.3886;0.0002;0.0209;-0.3462;0.0024;-0.0091;-0.1963;
35.2128;-0.0004;-0.0060;-0.2563;0.0186;0.0170;-0.4609;0.0285;0.0029;-0.4964;-0.0002;0.0227;-0.4374;0.0066;-0.0089;-0.2457;
35.2176;-0.0032;-0.0067;-0.3045;0.0174;0.0203;-0.5353;0.0284;0.0042;-0.5835;-0.0017;0.0232;-0.5193;0.0100;-0.0102;-0.2937;
35.2225;-0.0064;-0.0027;-0.3463;0.0168;0.0240;-0.5988;0.0303;0.0032;-0.6535;-0.0039;0.0227;-0.5826;0.0128;-0.0092;-0.3354;
35.2274;-0.0073;-0.0063;-0.3775;0.0156;0.0226;-0.6490;0.0303;0.0038;-0.7109;-0.0053;0.0207;-0.6286;0.0152;-0.0133;-0.3566;
35.2323;-0.0075;-0.0075;-0.3912;0.0150;0.0219;-0.6808;0.0303;0.0017;-0.7529;-0.0040;0.0225;-0.6580;0.0166;-0.0134;-0.3667;
35.2372;-0.0081;-0.0040;-0.4011;0.0140;0.0228;-0.6940;0.0316;0.0012;-0.7700;-0.0033;0.0240;-0.6710;0.0177;-0.0100;-0.3743;
35.2421;-0.0079;-0.0041;-0.4050;0.0158;0.0247;-0.6870;0.0307;0.0054;-0.7602;-0.0043;0.0235;-0.6705;0.0176;-0.0122;-0.3775;
35.2469;-0.0069;-0.0045;-0.3869;0.0160;0.0247;-0.6613;0.0303;0.0024;-0.7351;-0.0034;0.0208;-0.6505;0.0175;-0.0129;-0.3700;
35.2518;-0.0057;-0.0068;-0.3545;0.0168;0.0211;-0.6139;0.0306;0.0004;-0.6958;-0.0034;0.0194;-0.6175;0.0161;-0.0137;-0.3439;
35.2567;-0.0048;-0.0076;-0.3161;0.0178;0.0194;-0.5519;0.0296;0.0043;-0.6324;-0.0019;0.0230;-0.5664;0.0128;-0.0120;-0.3140;
35.2616;-0.0015;-0.0032;-0.2802;0.0186;0.0198;-0.4793;0.0282;0.0041;-0.5461;-0.0009;0.0242;-0.5001;0.0114;-0.0064;-0.2814;
35.2665;0.0007;-0.0041;-0.2337;0.0221;0.0208;-0.3944;0.0270;0.0063;-0.4474;-0.0005;0.0222;-0.4170;0.0063;-0.0086;-0.2352;
35.2714;0.0023;-0.0042;-0.1749;0.0229;0.0198;-0.3034;0.0268;0.0045;-0.3432;0.0002;0.0187;-0.3178;0.0012;-0.0125;-0.1752;
35.2762;0.0048;-0.0016;-0.1177;0.0236;0.0174;-0.2027;0.0251;0.0053;-0.2301;0.0026;0.0194;-0.2109;-0.0036;-0.0088;-0.1069;
35.2811;0.0077;-0.0007;-0.0629;0.0248;0.0170;-0.0987;0.0229;0.0122;-0.1009;0.0020;0.0204;-0.1020;-0.0095;-0.0072;-0.0480;
35.2860;0.0101;0.0050;-0.0049;0.0270;0.0178;0.0114;0.0217;0.0109;0.0317;0.0024;0.0202;0.0078;-0.0154;-0.0050;0.0105;
35.2909;0.0119;0.0048;0.0657;0.0273;0.0165;0.1215;0.0193;0.0105;0.1541;0.0029;0.0156;0.1179;-0.0223;-0.0070;0.0757;
35.2958;0.0139;0.0040;0.1363;0.0282;0.0155;0.2308;0.0170;0.0129;0.2714;0.0045;0.0133;0.2223;-0.0287;-0.0098;0.1409;
35.3007;0.0176;0.0079;0.1933;0.0303;0.0159;0.3326;0.0149;0.0128;0.3908;0.0050;0.0171;0.3197;-0.0326;-0.0044;0.1920;
35.3055;0.0199;0.0050;0.2410;0.0323;0.0121;0.4236;0.0137;0.0193;0.5038;0.0043;0.0189;0.4087;-0.0376;-0.0017;0.2339;
35.3104;0.0221;0.0034;0.2880;0.0349;0.0097;0.5019;0.0137;0.0174;0.5947;0.0053;0.0176;0.4909;-0.0407;-0.0042;0.2828;
35.3153;0.0258;0.0054;0.3304;0.0359;0.0092;0.5628;0.0143;0.0146;0.6641;0.0084;0.0126;0.5626;-0.0440;-0.0050;0.3314;
35.3202;0.0269;0.0066;0.3557;0.0382;0.0121;0.6091;0.0140;0.0190;0.7241;0.0107;0.0125;0.6184;-0.0452;-0.0067;0.3650;
35.3251;0.0286;0.0114;0.3641;0.0401;0.0120;0.6367;0.0140;0.0189;0.7715;0.0115;0.0134;0.6552;-0.0462;-0.0020;0.3779;
35.3300;0.0293;0.0093;0.3713;0.0406;0.0093;0.6501;0.0148;0.0180;0.7929;0.0102;0.0156;0.6758;-0.0472;-0.0003;0.3882;
35.3348;0.0286;0.0048;0.3811;0.0392;0.0059;0.6473;0.0128;0.0177;0.7855;0.0115;0.0142;0.6758;-0.0471;-0.0027;0.3960;
35.3397;0.0278;0.0057;0.3727;0.0386;0.0080;0.6291;0.0139;0.0151;0.7626;0.0096;0.0135;0.6557;-0.0474;-0.0030;0.3829;
35.3446;0.0269;0.0049;0.3463;0.0357;0.0099;0.5942;0.0142;0.0185;0.7271;0.0089;0.0138;0.6154;-0.0453;-0.0041;0.3507;
35.3495;0.0248;0.0043;0.3108;0.0365;0.0102;0.5398;0.0138;0.0177;0.6715;0.0086;0.0166;0.5617;-0.0426;-0.0033;0.3147;
35.3544;0.0232;0.0026;0.2785;0.0346;0.0080;0.4694;0.0164;0.0144;0.5854;0.0061;0.0153;0.4975;-0.0391;-0.0031;0.2828;
35.3593;0.0215;0.0027;0.2356;0.0338;0.0093;0.3847;0.0158;0.0146;0.4864;0.0073;0.0154;0.4211;-0.0352;-0.0064;0.2499;
35.3641;0.0185;0.0070;0.1731;0.0317;0.0159;0.2885;0.0165;0.0143;0.3834;0.0059;0.0151;0.3309;-0.0318;-0.0064;0.1957;
35.3690;0.0153;0.0080;0.1022;0.0310;0.0180;0.1832;0.0176;0.0125;0.2744;0.0040;0.0136;0.2316;-0.0276;-0.0076;0.1300;
35.3739;0.0111;0.0027;0.0434;0.0280;0.0167;0.0751;0.0196;0.0120;0.1480;0.0036;0.0161;0.1277;-0.0220;-0.0106;0.0744;
35.3788;0.0081;0.0010;-0.0119;0.0251;0.0160;-0.0329;0.0202;0.0081;0.0135;0.0017;0.0188;0.0173;-0.0177;-0.0068;0.0190;
35.3837;0.0043;-0.0025;-0.0722;0.0223;0.0157;-0.1398;0.0199;0.0086;-0.1122;0.0000;0.0215;-0.0958;-0.0123;-0.0066;-0.0462;
35.3886;0.0005;-0.0026;-0.1403;0.0201;0.0194;-0.2427;0.0219;0.0094;-0.2275;-0.0015;0.0221;-0.2080;-0.0058;-0.0060;-0.1201;
35.3934;-0.0007;-0.0031;-0.1977;0.0208;0.0199;-0.3396;0.0232;0.0048;-0.3425;-0.0032;0.0201;-0.3114;-0.0010;-0.0085;-0.1852;
35.3983;-0.0028;-0.0060;-0.2407;0.0182;0.0187;-0.4287;0.0259;0.0035;-0.4581;-0.0025;0.0194;-0.4067;0.0046;-0.0123;-0.2296;
35.4032;-0.0032;-0.0029;-0.2816;0.0172;0.0214;-0.5096;0.0280;0.0022;-0.5574;-0.0025;0.0210;-0.4868;0.0086;-0.0097;-0.2708;
35.4081;-0.0043;-0.0008;-0.3331;0.0180;0.0248;-0.5783;0.0289;0.0038;-0.6294;-0.0029;0.0224;-0.5564;0.0133;-0.0097;-0.3149;
35.4130;-0.0058;-0.0026;-0.3738;0.0175;0.0255;-0.6342;0.0304;0.0053;-0.6853;-0.0045;0.0224;-0.6083;0.0156;-0.0123;-0.3501;
35.4179;-0.0066;-0.0048;-0.3899;0.0157;0.0232;-0.6704;0.0304;0.0010;-0.7336;-0.0041;0.0202;-0.6438;0.0167;-0.0122;-0.3632;
35.4227;-0.0074;-0.0084;-0.3928;0.0150;0.0222;-0.6879;0.0307;0.0018;-0.7657;-0.0036;0.0232;-0.6639;0.0191;-0.0123;-0.3645;
35.4276;-0.0068;-0.0087;-0.3952;0.0158;0.0229;-0.6851;0.0313;0.0051;-0.7655;-0.0045;0.0257;-0.6690;0.0182;-0.0093;-0.3730;
35.4325;-0.0052;-0.0045;-0.3918;0.0172;0.0223;-0.6636;0.0307;0.0022;-0.7390;-0.0044;0.0250;-0.6588;0.0194;-0.0059;-0.3763;
35.4374;-0.0046;-0.0055;-0.3672;0.0174;0.0226;-0.6246;0.0304;0.0026;-0.7021;-0.0038;0.0214;-0.6281;0.0170;-0.0110;-0.3602;
35.4423;-0.0040;-0.0031;-0.3254;0.0180;0.0233;-0.5698;0.0307;0.0014;-0.6532;-0.0023;0.0203;-0.5821;0.0140;-0.0108;-0.3234;
35.4472;-0.0024;-0.0029;-0.2858;0.0187;0.0222;-0.5028;0.0290;0.0032;-0.5793;-0.0006;0.0222;-0.5182;0.0108;-0.0078;-0.2861;
35.4520;-0.0006;-0.0054;-0.2529;0.0210;0.0193;-0.4249;0.0285;0.0080;-0.4788;-0.0012;0.0248;-0.4408;0.0083;-0.0084;-0.2488;
35.4569;0.0009;-0.0030;-0.2065;0.0219;0.0181;-0.3367;0.0277;0.0059;-0.3713;-0.0003;0.0233;-0.3463;0.0028;-0.0078;-0.1977;
35.4618;0.0035;-0.0032;-0.1403;0.0221;0.0184;-0.2403;0.0252;0.0081;-0.2659;0.0005;0.0193;-0.2429;-0.0028;-0.0114;-0.1297;
35.4667;0.0053;0.0005;-0.0750;0.0240;0.0196;-0.1320;0.0236;0.0090;-0.1499;0.0014;0.0169;-0.1377;-0.0084;-0.0112;-0.0617;
35.4716;0.0071;0.0061;-0.0181;0.0252;0.0191;-0.0236;0.0214;0.0087;-0.0159;0.0011;0.0186;-0.0305;-0.0142;-0.0062;-0.0100;
35.4765;0.0104;0.0035;0.0404;0.0261;0.0151;0.0893;0.0197;0.0121;0.1177;-0.0001;0.0173;0.0749;-0.0200;-0.0063;0.0425;
35.4813;0.0119;0.0038;0.1122;0.0270;0.0123;0.1975;0.0170;0.0110;0.2344;0.0018;0.0173;0.1813;-0.0276;-0.0054;0.1086;
35.4862;0.0155;0.0046;0.1801;0.0284;0.0115;0.3004;0.0145;0.0111;0.3448;0.0033;0.0160;0.2838;-0.0312;-0.0044;0.1755;
35.4911;0.0187;0.0034;0.2290;0.0309;0.0123;0.3916;0.0142;0.0174;0.4595;0.0046;0.0166;0.3784;-0.0358;-0.0060;0.2251;
35.4960;0.0225;0.0059;0.2644;0.0338;0.0113;0.4695;0.0152;0.0161;0.5651;0.0056;0.0169;0.4648;-0.0386;-0.0018;0.2646;
35.5009;0.0251;0.0031;0.3044;0.0365;0.0081;0.5365;0.0158;0.0173;0.6447;0.0082;0.0156;0.5397;-0.0415;-0.0040;0.3116;
35.5058;0.0285;0.0035;0.3445;0.0377;0.0074;0.5876;0.0154;0.0178;0.7004;0.0106;0.0145;0.6005;-0.0436;-0.0063;0.3562;
35.5106;0.0302;0.0122;0.3662;0.0393;0.0119;0.6258;0.0165;0.0174;0.7469;0.0129;0.0130;0.6427;-0.0448;-0.0034;0.3799;
35.5155;0.0302;0.0114;0.3689;0.0410;0.0138;0.6452;0.0157;0.0198;0.7837;0.0112;0.0118;0.6659;-0.0456;-0.0056;0.3805;
35.5204;0.0302;0.0098;0.3715;0.0390;0.0097;0.6505;0.0153;0.0164;0.7917;0.0104;0.0109;0.6692;-0.0464;-0.0035;0.3791;
35.5253;0.0286;0.0057;0.3760;0.0380;0.0058;0.6388;0.0132;0.0142;0.7684;0.0100;0.0149;0.6552;-0.0472;0.0001;0.3799;
35.5302;0.0263;0.0003;0.3632;0.0360;0.0057;0.6073;0.0123;0.0184;0.7295;0.0085;0.0181;0.6247;-0.0458;-0.0006;0.3652;
35.5350;0.0250;0.0045;0.3254;0.0349;0.0080;0.5582;0.0124;0.0169;0.6835;0.0074;0.0184;0.5785;-0.0441;0.0012;0.3293;
35.5399;0.0227;0.0039;0.2797;0.0352;0.0109;0.4893;0.0134;0.0164;0.6174;0.0051;0.0154;0.5198;-0.0424;-0.0041;0.2887;
35.5448;0.0207;0.0035;0.2405;0.0330;0.0122;0.4090;0.0146;0.0167;0.5222;0.0054;0.0141;0.4495;-0.0380;-0.0088;0.2569;
35.5497;0.0189;0.0079;0.1954;0.0311;0.0143;0.3184;0.0172;0.0126;0.4125;0.0054;0.0161;0.3640;-0.0322;-0.0044;0.2180;
35.5546;0.0159;0.0089;0.1316;0.0304;0.0166;0.2192;0.0184;0.0188;0.3057;0.0053;0.0181;0.2669;-0.0276;-0.0074;0.1587;
35.5595;0.0135;0.0075;0.0613;0.0297;0.0185;0.1132;0.0191;0.0131;0.1940;0.0033;0.0172;0.1597;-0.0234;-0.0088;0.0884;
35.5643;0.0092;0.0044;0.0030;0.0251;0.0186;0.0068;0.0202;0.0093;0.0646;0.0021;0.0154;0.0514;-0.0182;-0.0099;0.0281;
35.5692;0.0061;-0.0038;-0.0485;0.0221;0.0168;-0.0978;0.0210;0.0119;-0.0709;0.0018;0.0191;-0.0605;-0.0141;-0.0109;-0.0260;
35.5741;0.0040;-0.0041;-0.1079;0.0205;0.0172;-0.2041;0.0220;0.0089;-0.1925;-0.0003;0.0250;-0.1704;-0.0074;-0.0033;-0.0928;
35.5790;0.0006;-0.0059;-0.1771;0.0218;0.0155;-0.3048;0.0230;0.0066;-0.3019;-0.0022;0.0251;-0.2776;-0.0023;-0.0027;-0.1622;
35.5839;-0.0018;-0.0070;-0.2329;0.0178;0.0179;-0.3998;0.0251;0.0056;-0.4115;-0.0030;0.0224;-0.3723;0.0024;-0.0071;-0.2179;
35.5888;-0.0040;-0.0004;-0.2723;0.0171;0.0221;-0.4841;0.0267;0.0018;-0.5190;-0.0012;0.0191;-0.4548;0.0073;-0.0085;-0.2566;
35.5936;-0.0047;-0.0025;-0.3130;0.0170;0.0245;-0.5540;0.0289;0.0044;-0.6083;-0.0011;0.0206;-0.5288;0.0120;-0.0129;-0.2912;
35.5985;-0.0043;-0.0041;-0.3539;0.0164;0.0243;-0.6145;0.0304;0.0056;-0.6691;-0.0026;0.0245;-0.5860;0.0148;-0.0111;-0.3337;
35.6034;-0.0053;-0.0066;-0.3877;0.0163;0.0215;-0.6545;0.0309;0.0019;-0.7128;-0.0031;0.0248;-0.6307;0.0175;-0.0106;-0.3627;
35.6083;-0.0079;-0.0099;-0.3927;0.0158;0.0217;-0.6770;0.0326;0.0047;-0.7468;-0.0034;0.0225;-0.6566;0.0177;-0.0168;-0.3725;
35.6132;-0.0071;-0.0057;-0.3874;0.0152;0.0257;-0.6809;0.0313;0.0023;-0.7659;-0.0030;0.0206;-0.6681;0.0187;-0.0138;-0.3693;
35.6181;-0.0066;-0.0049;-0.3840;0.0145;0.0258;-0.6659;0.0302;0.0029;-0.7510;-0.0031;0.0224;-0.6626;0.0179;-0.0113;-0.3716;
35.6229;-0.0069;-0.0081;-0.3745;0.0144;0.0212;-0.6350;0.0297;0.0037;-0.7117;-0.0054;0.0245;-0.6382;0.0152;-0.0102;-0.3685;
35.6278;-0.0057;-0.0068;-0.3462;0.0159;0.0169;-0.5881;0.0292;-0.0013;-0.6631;-0.0045;0.0239;-0.5955;0.0145;-0.0068;-0.3388;
35.6327;-0.0044;-0.0062;-0.3004;0.0161;0.0199;-0.5271;0.0279;0.0028;-0.6019;-0.0029;0.0222;-0.5351;0.0112;-0.0079;-0.2957;
35.6376;-0.0016;-0.0043;-0.2597;0.0184;0.0230;-0.4518;0.0267;0.0051;-0.5163;-0.0012;0.0206;-0.4632;0.0068;-0.0107;-0.2526;
35.6425;0.0018;-0.0024;-0.2214;0.0211;0.0214;-0.3668;0.0274;0.0045;-0.4071;-0.0008;0.0203;-0.3754;0.0043;-0.0102;-0.2125;
35.6474;0.0045;-0.0062;-0.1676;0.0237;0.0168;-0.2708;0.0264;0.0082;-0.2964;0.0009;0.0199;-0.2793;0.0007;-0.0124;-0.1574;
35.6522;0.0064;-0.0026;-0.0978;0.0242;0.0157;-0.1666;0.0250;0.0074;-0.1845;0.0036;0.0206;-0.1743;-0.0052;-0.0101;-0.0904;
35.6571;0.0091;0.0024;-0.0314;0.0247;0.0186;-0.0580;0.0240;0.0102;-0.0639;0.0029;0.0187;-0.0689;-0.0105;-0.0103;-0.0254;
35.6620;0.0101;0.0042;0.0252;0.0280;0.0190;0.0524;0.0214;0.0126;0.0687;0.0020;0.0156;0.0372;-0.0170;-0.0110;0.0274;
35.6669;0.0126;0.0067;0.0847;0.0287;0.0158;0.1605;0.0191;0.0087;0.1976;0.0029;0.0146;0.1439;-0.0229;-0.0064;0.0820;
35.6718;0.0147;0.0022;0.1512;0.0283;0.0117;0.2650;0.0168;0.0125;0.3103;0.0033;0.0171;0.2477;-0.0287;-0.0035;0.1475;
35.6767;0.0164;-0.0003;0.2129;0.0297;0.0093;0.3587;0.0154;0.0162;0.4180;0.0040;0.0198;0.3474;-0.0336;-0.0018;0.2091;
35.6815;0.0198;0.0027;0.2541;0.0312;0.0102;0.4422;0.0143;0.0152;0.5226;0.0059;0.0193;0.4358;-0.0383;0.0006;0.2572;
35.6864;0.0218;0.0021;0.2886;0.0339;0.0107;0.5112;0.0141;0.0186;0.6154;0.0057;0.0155;0.5145;-0.0422;-0.0072;0.2943;
35.6913;0.0252;0.0070;0.3244;0.0356;0.0115;0.5692;0.0140;0.0164;0.6832;0.0075;0.0129;0.5786;-0.0443;-0.0062;0.3353;
35.6962;0.0268;0.0116;0.3580;0.0365;0.0130;0.6133;0.0142;0.0176;0.7290;0.0108;0.0158;0.6258;-0.0454;-0.0050;0.3698;
35.7011;0.0302;0.0098;0.3731;0.0384;0.0109;0.6398;0.0147;0.0220;0.7646;0.0114;0.0155;0.6544;-0.0460;-0.0055;0.3813;
35.7060;0.0298;0.0119;0.3708;0.0407;0.0119;0.6499;0.0150;0.0171;0.7857;0.0105;0.0131;0.6634;-0.0474;-0.0035;0.3787;
35.7108;0.0280;0.0063;0.3700;0.0390;0.0101;0.6396;0.0143;0.0176;0.7759;0.0094;0.0130;0.6579;-0.0475;-0.0063;0.3734;
35.7157;0.0264;0.0038;0.3648;0.0371;0.0081;0.6158;0.0126;0.0173;0.7410;0.0093;0.0159;0.6323;-0.0463;-0.0038;0.3702;
35.7206;0.0260;0.0055;0.3411;0.0359;0.0084;0.5717;0.0148;0.0166;0.6935;0.0093;0.0190;0.5949;-0.0445;0.0035;0.3460;
35.7255;0.0235;0.0012;0.2963;0.0353;0.0067;0.5101;0.0143;0.0192;0.6367;0.0070;0.0201;0.5400;-0.0420;-0.0002;0.3059;
35.7304;0.0225;0.0025;0.2491;0.0340;0.0094;0.4349;0.0145;0.0140;0.5565;0.0060;0.0149;0.4720;-0.0388;-0.0035;0.2656;
35.7353;0.0198;0.0052;0.2083;0.0329;0.0134;0.3469;0.0183;0.0120;0.4508;0.0052;0.0140;0.3919;-0.0344;-0.0050;0.2277;
35.7401;0.0186;0.0047;0.1568;0.0315;0.0152;0.2544;0.0188;0.0163;0.3379;0.0064;0.0155;0.2970;-0.0287;-0.0087;0.1821;
35.7450;0.0159;0.0058;0.0885;0.0304;0.0145;0.1512;0.0209;0.0123;0.2289;0.0058;0.0176;0.1949;-0.0239;-0.0054;0.1128;
35.7499;0.0125;0.0009;0.0199;0.0288;0.0154;0.0438;0.0215;0.0106;0.1114;0.0031;0.0179;0.0855;-0.0193;-0.0101;0.0437;
35.7548;0.0079;-0.0018;-0.0323;0.0246;0.0162;-0.0632;0.0216;0.0095;-0.0216;0.0004;0.0164;-0.0237;-0.0138;-0.0123;-0.0132;
35.7597;0.0049;0.0012;-0.0827;0.0206;0.0193;-0.1685;0.0222;0.0058;-0.1539;-0.0001;0.0191;-0.1321;-0.0092;-0.0087;-0.0673;
35.7646;0.0013;-0.0028;-0.1487;0.0193;0.0191;-0.2699;0.0218;0.0092;-0.2704;-0.0019;0.0211;-0.2397;-0.0049;-0.0082;-0.1326;
35.7694;-0.0031;-0.0053;-0.2156;0.0175;0.0154;-0.3683;0.0232;0.0051;-0.3724;-0.0043;0.0224;-0.3379;-0.0012;-0.0067;-0.2011;
35.7743;-0.0042;-0.0047;-0.2649;0.0148;0.0164;-0.4532;0.0248;0.0006;-0.4779;-0.0046;0.0229;-0.4266;0.0040;-0.0069;-0.2465;
35.7792;-0.0067;-0.0063;-0.2975;0.0134;0.0208;-0.5317;0.0260;0.0056;-0.5762;-0.0035;0.0231;-0.5005;0.0072;-0.0109;-0.2776;
35.7841;-0.0060;-0.0015;-0.3364;0.0158;0.0234;-0.5917;0.0277;0.0027;-0.6502;-0.0037;0.0209;-0.5651;0.0113;-0.0096;-0.3115;
35.7890;-0.0064;-0.0029;-0.3752;0.0161;0.0231;-0.6389;0.0313;0.0016;-0.6954;-0.0041;0.0218;-0.6144;0.0155;-0.0129;-0.3506;
35.7939;-0.0068;-0.0079;-0.3938;0.0168;0.0227;-0.6688;0.0311;0.0036;-0.7300;-0.0040;0.0225;-0.6460;0.0177;-0.0156;-0.3738;
35.7987;-0.0060;-0.0035;-0.3901;0.0161;0.0239;-0.6758;0.0319;0.0000;-0.7552;-0.0019;0.0224;-0.6653;0.0197;-0.0113;-0.3716;
35.8036;-0.0065;-0.0067;-0.3800;0.0155;0.0239;-0.6692;0.0324;0.0045;-0.7563;-0.0014;0.0235;-0.6626;0.0194;-0.0125;-0.3672;
35.8085;-0.0056;-0.0063;-0.3742;0.0176;0.0235;-0.6432;0.0316;0.0028;-0.7242;-0.0024;0.0222;-0.6450;0.0189;-0.0114;-0.3641;
35.8134;-0.0043;-0.0065;-0.3558;0.0174;0.0196;-0.6029;0.0326;-0.0015;-0.6739;-0.0021;0.0238;-0.6086;0.0167;-0.0080;-0.3510;
35.8183;-0.0040;-0.0097;-0.3177;0.0179;0.0185;-0.5470;0.0294;0.0044;-0.6170;-0.0028;0.0240;-0.5554;0.0133;-0.0093;-0.3118;
35.8232;-0.0016;-0.0038;-0.2705;0.0182;0.0194;-0.4752;0.0292;0.0037;-0.5452;-0.0008;0.0238;-0.4879;0.0097;-0.0052;-0.2623;
35.8280;-0.0011;-0.0027;-0.2294;0.0195;0.0200;-0.3960;0.0284;0.0046;-0.4471;-0.0007;0.0234;-0.4042;0.0061;-0.0071;-0.2212;
35.8329;0.0022;-0.0033;-0.1874;0.0215;0.0186;-0.3023;0.0262;0.0066;-0.3311;-0.0003;0.0206;-0.3132;0.0009;-0.0116;-0.1759;
35.8378;0.0043;0.0017;-0.1268;0.0222;0.0182;-0.2032;0.0245;0.0062;-0.2178;0.0005;0.0199;-0.2094;-0.0045;-0.0076;-0.1182;
35.8427;0.0072;0.0023;-0.0536;0.0239;0.0206;-0.0955;0.0216;0.0111;-0.1054;0.0016;0.0223;-0.1051;-0.0108;-0.0090;-0.0445;
35.8476;0.0085;0.0016;0.0129;0.0237;0.0183;0.0148;0.0202;0.0142;0.0182;0.0023;0.0203;0.0030;-0.0172;-0.0093;0.0158;
35.8525;0.0105;0.0043;0.0642;0.0264;0.0157;0.1236;0.0183;0.0100;0.1535;0.0018;0.0180;0.1083;-0.0222;-0.0069;0.0642;
35.8573;0.0130;0.0025;0.1213;0.0285;0.0136;0.2283;0.0152;0.0150;0.2776;0.0015;0.0169;0.2108;-0.0280;-0.0094;0.1195;
35.8622;0.0147;0.0058;0.1887;0.0292;0.0125;0.3242;0.0155;0.0146;0.3818;0.0038;0.0187;0.3124;-0.0341;-0.0035;0.1871;
35.8671;0.0186;0.0069;0.2444;0.0309;0.0123;0.4128;0.0144;0.0143;0.4804;0.0054;0.0180;0.4029;-0.0376;0.0004;0.2496;
35.8720;0.0205;0.0023;0.2796;0.0327;0.0104;0.4838;0.0133;0.0173;0.5799;0.0067;0.0158;0.4880;-0.0419;-0.0033;0.2841;
35.8769;0.0239;0.0070;0.3053;0.0360;0.0085;0.5465;0.0145;0.0118;0.6639;0.0069;0.0152;0.5525;-0.0434;-0.0012;0.3163;
35.8818;0.0258;0.0074;0.3425;0.0361;0.0101;0.5938;0.0143;0.0173;0.7146;0.0097;0.0158;0.6076;-0.0443;-0.0024;0.3513;
35.8866;0.0285;0.0052;0.3715;0.0378;0.0091;0.6290;0.0136;0.0206;0.7468;0.0111;0.0155;0.6411;-0.0463;-0.0034;0.3822;
35.8915;0.0296;0.0078;0.3768;0.0396;0.0084;0.6445;0.0160;0.0163;0.7706;0.0121;0.0143;0.6586;-0.0461;-0.0031;0.3854;
35.8964;0.0307;0.0041;0.3645;0.0408;0.0081;0.6404;0.0156;0.0183;0.7814;0.0114;0.0126;0.6580;-0.0454;-0.0077;0.3693;
35.9013;0.0285;0.0068;0.3557;0.0403;0.0090;0.6214;0.0151;0.0156;0.7587;0.0108;0.0120;0.6375;-0.0449;-0.0070;0.3621;
35.9062;0.0276;0.0091;0.3498;0.0377;0.0105;0.5828;0.0147;0.0147;0.7063;0.0114;0.0136;0.6071;-0.0445;-0.0032;0.3561;
35.9111;0.0249;0.0035;0.3178;0.0353;0.0087;0.5300;0.0143;0.0172;0.6453;0.0096;0.0150;0.5566;-0.0429;-0.0042;0.3318;
35.9159;0.0228;0.0044;0.2639;0.0343;0.0086;0.4556;0.0159;0.0118;0.5806;0.0072;0.0167;0.4951;-0.0393;-0.0001;0.2795;
